,CBSACode,CBSATitle,geo_licode_n,geo_text,metro,mainmatch,matchtype,CSA,CSATitle,cbsa_nearest,cbsa_nearest_name,cbsa_nearest_distance
356,13620,"Berlin, NH-VT","Lewiston/Auburn, Maine Area","Lewiston/Auburn, Maine Area",0,0,Driving Distance,,,30340.0,"Lewiston-Auburn, ME",101.52087
357,38860,"Portland-South Portland, ME","Portland, Maine Area","Portland, Maine Area",1,1,Main Match,438.0,"Portland-Lewiston-South Portland, ME",,,
358,12620,"Bangor, ME","Bangor, Maine Area","Bangor, Maine Area",1,1,Main Match,,,,,
359,24340,"Grand Rapids-Wyoming, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",1,1,Main Match,266.0,"Grand Rapids-Wyoming-Muskegon, MI",,,
360,34740,"Muskegon, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",1,0,CSA Match,266.0,"Grand Rapids-Wyoming-Muskegon, MI",,,
361,13660,"Big Rapids, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,CSA Match,266.0,"Grand Rapids-Wyoming-Muskegon, MI",,,
362,26090,"Holland, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,CSA Match,266.0,"Grand Rapids-Wyoming-Muskegon, MI",,,
363,26960,"Ionia, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,CSA Match,266.0,"Grand Rapids-Wyoming-Muskegon, MI",,,
364,15620,"Cadillac, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,Driving Distance,,,24340.0,"Grand Rapids-Wyoming, MI",114.195595
365,31220,"Ludington, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,Driving Distance,,,24340.0,"Grand Rapids-Wyoming, MI",95.09962
366,45900,"Traverse City, MI","Greater Grand Rapids, Michigan Area","Greater Grand Rapids, Michigan Area",0,0,Driving Distance,,,24340.0,"Grand Rapids-Wyoming, MI",169.20435
367,19820,"Detroit-Warren-Dearborn, MI",Greater Detroit Area,Greater Detroit Area,1,1,Main Match,220.0,"Detroit-Warren-Ann Arbor, MI",,,
368,11460,"Ann Arbor, MI",Greater Detroit Area,Greater Detroit Area,1,0,CSA Match,220.0,"Detroit-Warren-Ann Arbor, MI",,,
369,22420,"Flint, MI",Greater Detroit Area,Greater Detroit Area,1,0,CSA Match,220.0,"Detroit-Warren-Ann Arbor, MI",,,
370,33780,"Monroe, MI",Greater Detroit Area,Greater Detroit Area,1,0,CSA Match,220.0,"Detroit-Warren-Ann Arbor, MI",,,
371,10300,"Adrian, MI",Greater Detroit Area,Greater Detroit Area,0,0,CSA Match,220.0,"Detroit-Warren-Ann Arbor, MI",,,
372,27100,"Jackson, MI","Jackson, Michigan Area","Jackson, Michigan Area",1,1,Main Match,,,,,
373,17740,"Coldwater, MI","Jackson, Michigan Area","Jackson, Michigan Area",0,0,Driving Distance,,,27100.0,"Jackson, MI",50.81698
374,25880,"Hillsdale, MI","Jackson, Michigan Area","Jackson, Michigan Area",0,0,Driving Distance,,,27100.0,"Jackson, MI",34.384197
375,28020,"Kalamazoo-Portage, MI","Kalamazoo, Michigan Area","Kalamazoo, Michigan Area",1,1,Main Match,310.0,"Kalamazoo-Battle Creek-Portage, MI",,,
376,12980,"Battle Creek, MI","Kalamazoo, Michigan Area","Kalamazoo, Michigan Area",1,0,CSA Match,310.0,"Kalamazoo-Battle Creek-Portage, MI",,,
377,44780,"Sturgis, MI","Kalamazoo, Michigan Area","Kalamazoo, Michigan Area",0,0,CSA Match,310.0,"Kalamazoo-Battle Creek-Portage, MI",,,
378,29620,"Lansing-East Lansing, MI","Lansing, Michigan Area","Lansing, Michigan Area",1,1,Main Match,330.0,"Lansing-East Lansing-Owosso, MI",,,
379,37020,"Owosso, MI","Lansing, Michigan Area","Lansing, Michigan Area",0,0,CSA Match,330.0,"Lansing-East Lansing-Owosso, MI",,,
380,40980,"Saginaw, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",1,1,Main Match,474.0,"Saginaw-Midland-Bay City, MI",,,
381,13020,"Bay City, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",1,0,CSA Match,474.0,"Saginaw-Midland-Bay City, MI",,,
382,33220,"Midland, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",1,0,CSA Match,474.0,"Saginaw-Midland-Bay City, MI",,,
383,10940,"Alma, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",0,0,Driving Distance,394.0,"Mount Pleasant-Alma, MI",40980.0,"Saginaw, MI",40.50843
384,10980,"Alpena, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",0,0,Driving Distance,,,40980.0,"Saginaw, MI",180.22125
385,34380,"Mount Pleasant, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",0,0,Driving Distance,394.0,"Mount Pleasant-Alma, MI",40980.0,"Saginaw, MI",72.74517
386,42300,"Sault Ste. Marie, MI","Saginaw, Michigan Area","Saginaw, Michigan Area",0,0,Driving Distance,,,40980.0,"Saginaw, MI",252.87384
387,35660,"Niles-Benton Harbor, MI","Benton Harbor, Michigan Area","Benton Harbor, Michigan Area",1,1,Main Match,515.0,"South Bend-Elkhart-Mishawaka, IN-MI",,,
388,20260,"Duluth, MN-WI","Duluth, Minnesota Area","Duluth, Minnesota Area",1,1,Main Match,,,,,
389,26340,"Houghton, MI","Duluth, Minnesota Area","Duluth, Minnesota Area",0,0,Driving Distance,,,20260.0,"Duluth, MN-WI",191.10432
390,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Greater Minneapolis-St. Paul Area,Greater Minneapolis-St. Paul Area,1,1,Main Match,378.0,"Minneapolis-St. Paul, MN-WI",,,
391,22060,"Faribault-Northfield, MN",Greater Minneapolis-St. Paul Area,Greater Minneapolis-St. Paul Area,0,0,Largest MSA within CSA,378.0,"Minneapolis-St. Paul, MN-WI",,,
392,26780,"Hutchinson, MN",Greater Minneapolis-St. Paul Area,Greater Minneapolis-St. Paul Area,0,0,Largest MSA within CSA,378.0,"Minneapolis-St. Paul, MN-WI",,,
393,39860,"Red Wing, MN",Greater Minneapolis-St. Paul Area,Greater Minneapolis-St. Paul Area,0,0,Largest MSA within CSA,378.0,"Minneapolis-St. Paul, MN-WI",,,
394,31860,"Mankato-North Mankato, MN",Greater Minneapolis-St. Paul Area,Greater Minneapolis-St. Paul Area,1,0,Driving Distance,359.0,"Mankato-New Ulm-North Mankato, MN",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",91.795166
395,40340,"Rochester, MN","Rochester, Minnesota Area","Rochester, Minnesota Area",1,1,Main Match,462.0,"Rochester-Austin, MN",,,
396,12380,"Austin, MN","Rochester, Minnesota Area","Rochester, Minnesota Area",0,0,CSA Match,462.0,"Rochester-Austin, MN",,,
397,10660,"Albert Lea, MN","Rochester, Minnesota Area","Rochester, Minnesota Area",0,0,Driving Distance,,,40340.0,"Rochester, MN",72.3245
398,36940,"Owatonna, MN","Rochester, Minnesota Area","Rochester, Minnesota Area",0,0,Driving Distance,,,40340.0,"Rochester, MN",62.25456
399,49100,"Winona, MN","Rochester, Minnesota Area","Rochester, Minnesota Area",0,0,Driving Distance,,,40340.0,"Rochester, MN",31.788729
400,41060,"St. Cloud, MN","St. Cloud, Minnesota Area","St. Cloud, Minnesota Area",1,1,Main Match,378.0,"Minneapolis-St. Paul, MN-WI",,,
401,10820,"Alexandria, MN","St. Cloud, Minnesota Area","St. Cloud, Minnesota Area",0,0,Driving Distance,,,41060.0,"St. Cloud, MN",64.03479
402,14660,"Brainerd, MN","St. Cloud, Minnesota Area","St. Cloud, Minnesota Area",0,0,Driving Distance,,,41060.0,"St. Cloud, MN",108.19936
403,35580,"New Ulm, MN","St. Cloud, Minnesota Area","St. Cloud, Minnesota Area",0,0,Driving Distance,359.0,"Mankato-New Ulm-North Mankato, MN",41060.0,"St. Cloud, MN",104.04736
404,48820,"Willmar, MN","St. Cloud, Minnesota Area","St. Cloud, Minnesota Area",0,0,Driving Distance,,,41060.0,"St. Cloud, MN",50.45534
405,17860,"Columbia, MO","Columbia, Missouri Area","Columbia, Missouri Area",1,1,Main Match,190.0,"Columbia-Moberly-Mexico, MO",,,
406,33020,"Mexico, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,CSA Match,190.0,"Columbia-Moberly-Mexico, MO",,,
407,33620,"Moberly, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,CSA Match,190.0,"Columbia-Moberly-Mexico, MO",,,
408,27620,"Jefferson City, MO","Columbia, Missouri Area","Columbia, Missouri Area",1,0,Driving Distance,,,17860.0,"Columbia, MO",39.894516
409,25300,"Hannibal, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,Driving Distance,448.0,"Quincy-Hannibal, IL-MO",17860.0,"Columbia, MO",85.67652
410,28860,"Kirksville, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,Driving Distance,,,17860.0,"Columbia, MO",96.3144
411,32180,"Marshall, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,Driving Distance,,,17860.0,"Columbia, MO",65.21477
412,40620,"Rolla, MO","Columbia, Missouri Area","Columbia, Missouri Area",0,0,Driving Distance,,,17860.0,"Columbia, MO",102.86241
413,27900,"Joplin, MO","Joplin, Missouri Area","Joplin, Missouri Area",1,1,Main Match,309.0,"Joplin-Miami, MO-OK",,,
414,33060,"Miami, OK","Joplin, Missouri Area","Joplin, Missouri Area",0,0,CSA Match,309.0,"Joplin-Miami, MO-OK",,,
415,37660,"Parsons, KS","Joplin, Missouri Area","Joplin, Missouri Area",0,0,Driving Distance,,,27900.0,"Joplin, MO",66.13067
416,38260,"Pittsburg, KS","Joplin, Missouri Area","Joplin, Missouri Area",0,0,Driving Distance,,,27900.0,"Joplin, MO",57.383007
417,28140,"Kansas City, MO-KS","Kansas City, Missouri Area","Kansas City, Missouri Area",1,1,Main Match,312.0,"Kansas City-Overland Park-Kansas City, MO-KS",,,
418,11860,"Atchison, KS","Kansas City, Missouri Area","Kansas City, Missouri Area",0,0,Largest MSA within CSA,312.0,"Kansas City-Overland Park-Kansas City, MO-KS",,,
419,36840,"Ottawa, KS","Kansas City, Missouri Area","Kansas City, Missouri Area",0,0,Largest MSA within CSA,312.0,"Kansas City-Overland Park-Kansas City, MO-KS",,,
420,47660,"Warrensburg, MO","Kansas City, Missouri Area","Kansas City, Missouri Area",0,0,Largest MSA within CSA,312.0,"Kansas City-Overland Park-Kansas City, MO-KS",,,
421,42740,"Sedalia, MO","Kansas City, Missouri Area","Kansas City, Missouri Area",0,0,Driving Distance,,,28140.0,"Kansas City, MO-KS",68.25203
422,41140,"St. Joseph, MO-KS","St. Joseph, Missouri Area","St. Joseph, Missouri Area",1,1,Main Match,312.0,"Kansas City-Overland Park-Kansas City, MO-KS",,,
423,32340,"Maryville, MO","St. Joseph, Missouri Area","St. Joseph, Missouri Area",0,0,Driving Distance,,,41140.0,"St. Joseph, MO-KS",42.67826
424,41180,"St. Louis, MO-IL",Greater St. Louis Area,Greater St. Louis Area,1,1,Main Match,476.0,"St. Louis-St. Charles-Farmington, MO-IL",,,
425,16460,"Centralia, IL",Greater St. Louis Area,Greater St. Louis Area,0,0,CSA Match,476.0,"St. Louis-St. Charles-Farmington, MO-IL",,,
426,22100,"Farmington, MO",Greater St. Louis Area,Greater St. Louis Area,0,0,CSA Match,476.0,"St. Louis-St. Charles-Farmington, MO-IL",,,
427,16020,"Cape Girardeau, MO-IL",Greater St. Louis Area,Greater St. Louis Area,1,0,Driving Distance,164.0,"Cape Girardeau-Sikeston, MO-IL",41180.0,"St. Louis, MO-IL",130.9285
428,34500,"Mount Vernon, IL",Greater St. Louis Area,Greater St. Louis Area,0,0,Driving Distance,,,41180.0,"St. Louis, MO-IL",89.73346
429,44180,"Springfield, MO","Springfield, Missouri Area","Springfield, Missouri Area",1,1,Main Match,520.0,"Springfield-Branson, MO",,,
430,14700,"Branson, MO","Springfield, Missouri Area","Springfield, Missouri Area",0,0,CSA Match,520.0,"Springfield-Branson, MO",,,
431,22780,"Fort Leonard Wood, MO","Springfield, Missouri Area","Springfield, Missouri Area",0,0,Driving Distance,,,44180.0,"Springfield, MO",76.87666
432,30060,"Lebanon, MO","Springfield, Missouri Area","Springfield, Missouri Area",0,0,Driving Distance,,,44180.0,"Springfield, MO",52.37165
433,48460,"West Plains, MO","Springfield, Missouri Area","Springfield, Missouri Area",0,0,Driving Distance,,,44180.0,"Springfield, MO",115.617294
434,25620,"Hattiesburg, MS","Hattiesburg, Mississippi Area","Hattiesburg, Mississippi Area",1,1,Main Match,,,,,
435,29860,"Laurel, MS","Hattiesburg, Mississippi Area","Hattiesburg, Mississippi Area",0,0,Driving Distance,,,25620.0,"Hattiesburg, MS",60.40163
436,27140,"Jackson, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",1,1,Main Match,298.0,"Jackson-Vicksburg-Brookhaven, MS",,,
437,15020,"Brookhaven, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,CSA Match,298.0,"Jackson-Vicksburg-Brookhaven, MS",,,
438,46980,"Vicksburg, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,CSA Match,298.0,"Jackson-Vicksburg-Brookhaven, MS",,,
439,17380,"Cleveland, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,Driving Distance,185.0,"Cleveland-Indianola, MS",27140.0,"Jackson, MS",126.855415
440,24740,"Greenville, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,Driving Distance,,,27140.0,"Jackson, MS",100.73359
441,24900,"Greenwood, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,Driving Distance,,,27140.0,"Jackson, MS",107.69046
442,26940,"Indianola, MS","Jackson, Mississippi Area","Jackson, Mississippi Area",0,0,Driving Distance,185.0,"Cleveland-Indianola, MS",27140.0,"Jackson, MS",107.53512
443,25060,"Gulfport-Biloxi-Pascagoula, MS","Biloxi, Mississippi Area","Biloxi, Mississippi Area",1,1,Main Match,,,,,
444,24500,"Great Falls, MT","Great Falls, Montana Area","Great Falls, Montana Area",1,1,Main Match,,,,,
445,25740,"Helena, MT","Great Falls, Montana Area","Great Falls, Montana Area",0,0,Driving Distance,,,24500.0,"Great Falls, MT",102.518166
446,33540,"Missoula, MT","Missoula, Montana Area","Missoula, Montana Area",1,1,Main Match,,,,,
447,15580,"Butte-Silver Bow, MT","Missoula, Montana Area","Missoula, Montana Area",0,0,Driving Distance,,,33540.0,"Missoula, MT",139.11383
448,28060,"Kalispell, MT","Missoula, Montana Area","Missoula, Montana Area",0,0,Driving Distance,,,33540.0,"Missoula, MT",158.0992
449,13740,"Billings, MT","Billings, Montana Area","Billings, Montana Area",1,1,Main Match,,,,,
450,14580,"Bozeman, MT","Billings, Montana Area","Billings, Montana Area",0,0,Driving Distance,,,13740.0,"Billings, MT",158.48756
451,43260,"Sheridan, WY","Billings, Montana Area","Billings, Montana Area",0,0,Driving Distance,,,13740.0,"Billings, MT",147.10094
452,16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte, North Carolina Area","Charlotte, North Carolina Area",1,1,Main Match,172.0,"Charlotte-Concord, NC-SC",,,
453,10620,"Albemarle, NC","Charlotte, North Carolina Area","Charlotte, North Carolina Area",0,0,CSA Match,172.0,"Charlotte-Concord, NC-SC",,,
454,43140,"Shelby, NC","Charlotte, North Carolina Area","Charlotte, North Carolina Area",0,0,CSA Match,172.0,"Charlotte-Concord, NC-SC",,,
455,22180,"Fayetteville, NC","Fayetteville, North Carolina Area","Fayetteville, North Carolina Area",1,1,Main Match,246.0,"Fayetteville-Lumberton-Laurinburg, NC",,,
456,29900,"Laurinburg, NC","Fayetteville, North Carolina Area","Fayetteville, North Carolina Area",0,0,CSA Match,246.0,"Fayetteville-Lumberton-Laurinburg, NC",,,
457,31300,"Lumberton, NC","Fayetteville, North Carolina Area","Fayetteville, North Carolina Area",0,0,CSA Match,246.0,"Fayetteville-Lumberton-Laurinburg, NC",,,
458,38240,"Pinehurst-Southern Pines, NC","Fayetteville, North Carolina Area","Fayetteville, North Carolina Area",0,0,Driving Distance,,,22180.0,"Fayetteville, NC",49.827755
459,40460,"Rockingham, NC","Fayetteville, North Carolina Area","Fayetteville, North Carolina Area",0,0,Driving Distance,,,22180.0,"Fayetteville, NC",58.423183
460,24140,"Goldsboro, NC","Goldsboro, North Carolina Area","Goldsboro, North Carolina Area",1,1,Main Match,,,,,
461,28820,"Kinston, NC","Goldsboro, North Carolina Area","Goldsboro, North Carolina Area",0,0,Driving Distance,,,24140.0,"Goldsboro, NC",30.58824
462,24660,"Greensboro-High Point, NC","Greensboro/Winston-Salem, North Carolina Area","Greensboro/Winston-Salem, North Carolina Area",1,1,Main Match,268.0,"Greensboro--Winston-Salem--High Point, NC",,,
463,49180,"Winston-Salem, NC","Greensboro/Winston-Salem, North Carolina Area","Greensboro/Winston-Salem, North Carolina Area",1,1,Main Match,268.0,"Greensboro--Winston-Salem--High Point, NC",,,
464,15500,"Burlington, NC","Greensboro/Winston-Salem, North Carolina Area","Greensboro/Winston-Salem, North Carolina Area",1,0,CSA Match,268.0,"Greensboro--Winston-Salem--High Point, NC",,,
465,34340,"Mount Airy, NC","Greensboro/Winston-Salem, North Carolina Area","Greensboro/Winston-Salem, North Carolina Area",0,0,CSA Match,268.0,"Greensboro--Winston-Salem--High Point, NC",,,
466,24780,"Greenville, NC","Greenville, North Carolina Area","Greenville, North Carolina Area",1,1,Main Match,274.0,"Greenville-Washington, NC",,,
467,47820,"Washington, NC","Greenville, North Carolina Area","Greenville, North Carolina Area",0,0,CSA Match,274.0,"Greenville-Washington, NC",,,
468,35100,"New Bern, NC","Greenville, North Carolina Area","Greenville, North Carolina Area",1,0,Driving Distance,404.0,"New Bern-Morehead City, NC",24780.0,"Greenville, NC",44.297554
469,25860,"Hickory-Lenoir-Morganton, NC","Hickory/Lenoir, North Carolina Area","Hickory/Lenoir, North Carolina Area",1,1,Main Match,280.0,"Hickory-Lenoir, NC",,,
470,32000,"Marion, NC","Hickory/Lenoir, North Carolina Area","Hickory/Lenoir, North Carolina Area",0,0,CSA Match,280.0,"Hickory-Lenoir, NC",,,
471,14380,"Boone, NC","Hickory/Lenoir, North Carolina Area","Hickory/Lenoir, North Carolina Area",0,0,Driving Distance,,,25860.0,"Hickory-Lenoir-Morganton, NC",40.061043
472,22580,"Forest City, NC","Hickory/Lenoir, North Carolina Area","Hickory/Lenoir, North Carolina Area",0,0,Driving Distance,,,25860.0,"Hickory-Lenoir-Morganton, NC",48.0612
473,35900,"North Wilkesboro, NC","Hickory/Lenoir, North Carolina Area","Hickory/Lenoir, North Carolina Area",0,0,Driving Distance,,,25860.0,"Hickory-Lenoir-Morganton, NC",43.632687
474,27340,"Jacksonville, NC","Jacksonville, North Carolina Area","Jacksonville, North Carolina Area",1,1,Main Match,,,,,
475,33980,"Morehead City, NC","Jacksonville, North Carolina Area","Jacksonville, North Carolina Area",0,0,Driving Distance,404.0,"New Bern-Morehead City, NC",27340.0,"Jacksonville, NC",80.07859
476,11700,"Asheville, NC","Asheville, North Carolina Area","Asheville, North Carolina Area",1,1,Main Match,120.0,"Asheville-Brevard, NC",,,
477,14820,"Brevard, NC","Asheville, North Carolina Area","Asheville, North Carolina Area",0,0,CSA Match,120.0,"Asheville-Brevard, NC",,,
478,19000,"Cullowhee, NC","Asheville, North Carolina Area","Asheville, North Carolina Area",0,0,Driving Distance,,,11700.0,"Asheville, NC",52.1405
479,39580,"Raleigh, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",1,1,Main Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
480,20500,"Durham-Chapel Hill, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",1,0,CSA Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
481,20380,"Dunn, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",0,0,CSA Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
482,25780,"Henderson, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",0,0,CSA Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
483,37080,"Oxford, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",0,0,CSA Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
484,41820,"Sanford, NC","Raleigh-Durham, North Carolina Area","Raleigh-Durham, North Carolina Area",0,0,CSA Match,450.0,"Raleigh-Durham-Chapel Hill, NC",,,
485,40580,"Rocky Mount, NC","Rocky Mount, North Carolina Area","Rocky Mount, North Carolina Area",1,1,Main Match,468.0,"Rocky Mount-Wilson-Roanoke Rapids, NC",,,
486,40260,"Roanoke Rapids, NC","Rocky Mount, North Carolina Area","Rocky Mount, North Carolina Area",0,0,CSA Match,468.0,"Rocky Mount-Wilson-Roanoke Rapids, NC",,,
487,48980,"Wilson, NC","Rocky Mount, North Carolina Area","Rocky Mount, North Carolina Area",0,0,CSA Match,468.0,"Rocky Mount-Wilson-Roanoke Rapids, NC",,,
488,48900,"Wilmington, NC","Wilmington, North Carolina Area","Wilmington, North Carolina Area",1,1,Main Match,,,,,
489,13900,"Bismarck, ND","Bismarck, North Dakota Area","Bismarck, North Dakota Area",1,1,Main Match,,,,,
490,19860,"Dickinson, ND","Bismarck, North Dakota Area","Bismarck, North Dakota Area",0,0,Driving Distance,,,13900.0,"Bismarck, ND",100.16628
491,33500,"Minot, ND","Bismarck, North Dakota Area","Bismarck, North Dakota Area",0,0,Driving Distance,,,13900.0,"Bismarck, ND",129.41733
492,48780,"Williston, ND","Bismarck, North Dakota Area","Bismarck, North Dakota Area",0,0,Driving Distance,,,13900.0,"Bismarck, ND",223.04057
493,22020,"Fargo, ND-MN","Fargo, North Dakota Area","Fargo, North Dakota Area",1,1,Main Match,244.0,"Fargo-Wahpeton, ND-MN",,,
494,47420,"Wahpeton, ND-MN","Fargo, North Dakota Area","Fargo, North Dakota Area",0,0,CSA Match,244.0,"Fargo-Wahpeton, ND-MN",,,
495,10100,"Aberdeen, SD","Fargo, North Dakota Area","Fargo, North Dakota Area",0,0,Driving Distance,,,22020.0,"Fargo, ND-MN",185.30408
496,22260,"Fergus Falls, MN","Fargo, North Dakota Area","Fargo, North Dakota Area",0,0,Driving Distance,,,22020.0,"Fargo, ND-MN",90.49774
497,27420,"Jamestown, ND","Fargo, North Dakota Area","Fargo, North Dakota Area",0,0,Driving Distance,,,22020.0,"Fargo, ND-MN",107.89862
498,24220,"Grand Forks, ND-MN","Grand Forks, North Dakota Area","Grand Forks, North Dakota Area",1,1,Main Match,,,,,
499,13420,"Bemidji, MN","Grand Forks, North Dakota Area","Grand Forks, North Dakota Area",0,0,Driving Distance,,,24220.0,"Grand Forks, ND-MN",135.53287
500,30700,"Lincoln, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",1,1,Main Match,339.0,"Lincoln-Beatrice, NE",,,
501,13100,"Beatrice, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,CSA Match,339.0,"Lincoln-Beatrice, NE",,,
502,24260,"Grand Island, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",1,0,Driving Distance,,,30700.0,"Lincoln, NE",99.118645
503,18100,"Columbus, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,Driving Distance,,,30700.0,"Lincoln, NE",84.80723
504,25580,"Hastings, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,Driving Distance,,,30700.0,"Lincoln, NE",105.124825
505,28260,"Kearney, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,Driving Distance,,,30700.0,"Lincoln, NE",120.00915
506,30420,"Lexington, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,Driving Distance,,,30700.0,"Lincoln, NE",161.27441
507,35820,"North Platte, NE","Lincoln, Nebraska Area","Lincoln, Nebraska Area",0,0,Driving Distance,,,30700.0,"Lincoln, NE",222.74417
508,36540,"Omaha-Council Bluffs, NE-IA",Greater Omaha Area,Greater Omaha Area,1,1,Main Match,420.0,"Omaha-Council Bluffs-Fremont, NE-IA",,,
509,23340,"Fremont, NE",Greater Omaha Area,Greater Omaha Area,0,0,CSA Match,420.0,"Omaha-Council Bluffs-Fremont, NE-IA",,,
510,10740,"Albuquerque, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",1,1,Main Match,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
511,21580,"Española, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",0,0,Largest MSA within CSA,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
512,24380,"Grants, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",0,0,Largest MSA within CSA,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
513,29780,"Las Vegas, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",0,0,Largest MSA within CSA,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
514,31060,"Los Alamos, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",0,0,Largest MSA within CSA,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
515,22140,"Farmington, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",1,0,Driving Distance,,,10740.0,"Albuquerque, NM",216.10855
516,23700,"Gallup, NM","Albuquerque, New Mexico Area","Albuquerque, New Mexico Area",0,0,Driving Distance,,,10740.0,"Albuquerque, NM",142.47731
517,29740,"Las Cruces, NM","Las Cruces, New Mexico Area","Las Cruces, New Mexico Area",1,1,Main Match,238.0,"El Paso-Las Cruces, TX-NM",,,
518,10460,"Alamogordo, NM","Las Cruces, New Mexico Area","Las Cruces, New Mexico Area",0,0,Driving Distance,,,29740.0,"Las Cruces, NM",125.310684
519,19700,"Deming, NM","Las Cruces, New Mexico Area","Las Cruces, New Mexico Area",0,0,Driving Distance,,,29740.0,"Las Cruces, NM",68.248924
520,43500,"Silver City, NM","Las Cruces, New Mexico Area","Las Cruces, New Mexico Area",0,0,Driving Distance,,,29740.0,"Las Cruces, NM",135.7255
521,42140,"Santa Fe, NM","Santa Fe, New Mexico Area","Santa Fe, New Mexico Area",1,1,Main Match,106.0,"Albuquerque-Santa Fe-Las Vegas, NM",,,
522,45340,"Taos, NM","Santa Fe, New Mexico Area","Santa Fe, New Mexico Area",0,0,Driving Distance,,,42140.0,"Santa Fe, NM",103.99206
523,29820,"Las Vegas-Henderson-Paradise, NV","Las Vegas, Nevada Area","Las Vegas, Nevada Area",1,1,Main Match,332.0,"Las Vegas-Henderson, NV-AZ",,,
524,29420,"Lake Havasu City-Kingman, AZ","Las Vegas, Nevada Area","Las Vegas, Nevada Area",1,0,CSA Match,332.0,"Las Vegas-Henderson, NV-AZ",,,
525,37220,"Pahrump, NV","Las Vegas, Nevada Area","Las Vegas, Nevada Area",0,0,CSA Match,332.0,"Las Vegas-Henderson, NV-AZ",,,
526,41100,"St. George, UT","Las Vegas, Nevada Area","Las Vegas, Nevada Area",1,0,Driving Distance,,,29820.0,"Las Vegas-Henderson-Paradise, NV",134.39452
527,16260,"Cedar City, UT","Las Vegas, Nevada Area","Las Vegas, Nevada Area",0,0,Driving Distance,,,29820.0,"Las Vegas-Henderson-Paradise, NV",188.72037
528,39900,"Reno, NV","Reno, Nevada Area","Reno, Nevada Area",1,1,Main Match,456.0,"Reno-Carson City-Fernley, NV",,,
529,16180,"Carson City, NV","Reno, Nevada Area","Reno, Nevada Area",1,0,CSA Match,456.0,"Reno-Carson City-Fernley, NV",,,
